X-Axis,Ch1 Y-Axis,Ch2 Y-Axis,Ch3 Y-Axis
0.0,0.4518,0.07822,0.0386
0.0002482318594060328,-1.36948,-0.7395,-0.51751
0.0004964637188120656,-0.24935,-0.39377,-0.44009
0.0007446955782180984,0.06858,-0.336,-0.50525
0.0009929274376241312,-0.52262,-0.37771,-0.39571
0.0012411592970301638,-0.34929,-0.64317,-0.39888
0.0014893911564361967,0.39973,-1.00993,-0.65977
0.0017376230158422296,0.5836,-1.01616,-0.63243
0.0019858548752482623,0.01844,-1.06387,-0.4051
0.002234086734654295,0.07159,-1.01438,-0.33187
0.0024823185940603277,0.42268,-0.86791,-0.48938
0.002730550453466361,0.26411,-0.49966,-0.42596
0.0029787823128723935,-0.20313,-0.04663,-0.16648
0.003227014172278426,-0.36098,0.16437,-0.08245
0.0034752460316844593,-0.20257,0.24685,-0.18204
0.003723477891090492,-0.3301,0.23913,-0.16671
0.003971709750496525,-0.56835,0.16872,0.16852
0.004219941609902558,-0.42796,-0.05575,0.19145
0.00446817346930859,-0.19066,-0.32203,-0.2774
0.004716405328714623,-0.12574,-0.43,-0.33358
0.004964637188120655,0.09254,-0.33763,0.12366
0.0052128690475266885,0.38895,-0.141,0.4289
0.005461100906932722,0.44848,0.02677,0.35525
0.005709332766338754,0.42176,0.20332,0.22954
0.005957564625744787,0.55329,0.38129,0.42594
0.00620579648515082,0.57971,0.43756,0.66677
0.006454028344556852,0.26513,0.36348,0.63035
0.0067022602039628855,-0.01424,0.31682,0.40117
0.006950492063368919,0.10564,0.30208,0.33034
0.007198723922774951,0.3202,0.37707,0.58032
0.007446955782180984,0.14701,0.54119,0.63955
0.007695187641587016,0.00135,0.70637,0.41128
0.00794341950099305,0.13431,0.8351,0.31672
0.008191651360399082,0.22657,0.89418,0.4816
0.008439883219805116,0.21715,0.93707,0.76134
0.008688115079211148,0.07879,0.84486,0.80784
0.00893634693861718,0.07002,0.70115,0.6186
0.009184578798023214,0.26662,0.57115,0.60799
0.009432810657429246,0.4051,0.47202,0.78764
0.009681042516835279,0.3541,0.41454,0.78081
0.00992927437624131,0.15937,0.30297,0.57893
0.010177506235647345,0.15317,0.36528,0.44082
0.010425738095053377,0.25741,0.48953,0.43333
0.01067396995445941,0.23955,0.54174,0.50044
0.010922201813865443,0.10135,0.62723,0.44834
0.011170433673271475,-0.09375,0.64637,0.21513
0.011418665532677508,-0.07584,0.64415,0.13812
0.011666897392083542,0.0572,0.62293,0.30672
0.011915129251489574,0.07862,0.56432,0.34862
0.012163361110895606,0.03649,0.55631,0.18743
0.01241159297030164,-0.0192,0.42411,0.02137
0.012659824829707672,0.04752,0.23584,-0.02715
0.012908056689113705,0.10808,0.14071,0.05608
0.013156288548519739,0.00191,-0.07041,0.02202
0.013404520407925771,-0.2077,-0.16631,-0.191
0.013652752267331803,-0.2608,-0.26154,-0.2808
0.013900984126737837,0.0186,-0.19911,-0.22069
0.01414921598614387,-0.00343,0.37096,-0.1967
0.014397447845549902,-0.42334,0.83975,-0.32492
0.014645679704955934,-0.46642,1.33975,-0.55152
0.014893911564361968,-0.11286,1.74369,-0.58483
0.015142143423768,0.19477,1.86779,-0.44158
0.015390375283174032,0.291,1.69811,-0.3414
0.015638607142580065,0.05819,0.92857,-0.49581
0.0158868390019861,-0.27148,0.09053,-0.73193
0.016135070861392133,-0.31788,-0.723,-0.66521
0.016383302720798163,0.0101,-1.20172,-0.56603
0.016631534580204197,0.29785,-1.3015,-0.55729
0.01687976643961023,-0.4966,-1.29305,-0.6736
0.01712799829901626,-1.03535,-1.22236,-0.87534
0.017376230158422296,0.51711,-1.30773,-0.8399
0.01762446201782833,1.23355,-1.13449,-0.67562
0.01787269387723436,-0.5957,-1.2592,-0.43869
0.018120925736640394,-1.53815,-1.49812,-0.31136
0.018369157596046428,-0.46948,-1.34251,-0.45611
0.01861738945545246,0.20418,-1.00354,-0.37638
0.018865621314858493,-0.05465,-0.1505,0.16142
0.019113853174264527,-0.30183,0.39147,0.37996
0.019362085033670557,-0.33396,0.71034,0.02489
0.01961031689307659,-0.09404,1.1334,-0.05098
0.01985854875248262,0.34459,1.20264,0.21756
0.020106780611888656,0.08772,0.95845,0.41897
0.02035501247129469,-0.80463,0.18523,0.41547
0.02060324433070072,-0.56694,-0.39391,0.16153
0.020851476190106754,0.67765,-0.61052,0.15367
0.021099708049512788,0.70714,-0.96571,0.44426
0.02134793990891882,-0.27611,-1.31208,0.44939
0.021596171768324852,-0.229,-1.52755,0.16577
0.021844403627730886,0.62853,-1.38474,0.02533
0.022092635487136917,0.71712,-1.41979,0.31207
0.02234086734654295,0.18963,-1.67134,0.635
0.022589099205948985,0.08297,-1.60072,0.41384
0.022837331065355015,0.29806,-1.38695,0.13513
0.02308556292476105,0.47195,-0.91104,0.2846
0.023333794784167083,0.68613,-0.31436,0.43485
0.023582026643573114,0.4603,0.28595,0.35451
